0 0.107 0.136 0.014 0.001 	 0.0 0.082 0.0 0.0 	 0.0 0.008 0.0 0.0 	
200 0.485 0.807 0.398 0.0 	 0.011 0.823 0.003 0.003 	 0.0 0.129 0.0 0.0 	
400 0.588 0.854 0.505 0.0 	 0.018 0.864 0.006 0.006 	 0.001 0.124 0.0 0.001 	
600 0.646 0.867 0.558 0.0 	 0.022 0.865 0.011 0.013 	 0.0 0.126 0.0 0.0 	
800 0.677 0.884 0.602 0.0 	 0.015 0.868 0.007 0.008 	 0.001 0.115 0.0 0.001 	
1000 0.741 0.896 0.666 0.0 	 0.038 0.864 0.021 0.026 	 0.007 0.119 0.0 0.006 	
1200 0.781 0.899 0.7 0.0 	 0.029 0.875 0.013 0.019 	 0.019 0.111 0.001 0.015 	
1400 0.776 0.911 0.705 0.0 	 0.046 0.885 0.032 0.038 	 0.055 0.099 0.004 0.042 	
1600 0.837 0.92 0.764 0.002 	 0.104 0.887 0.079 0.087 	 0.111 0.095 0.009 0.075 	
1800 0.855 0.909 0.775 0.0 	 0.061 0.866 0.038 0.046 	 0.022 0.11 0.003 0.017 	
2000 0.862 0.92 0.788 0.0 	 0.084 0.873 0.061 0.072 	 0.026 0.106 0.004 0.019 	
2200 0.889 0.922 0.817 0.0 	 0.123 0.864 0.094 0.105 	 0.115 0.103 0.018 0.097 	
2400 0.897 0.918 0.817 0.0 	 0.061 0.882 0.042 0.052 	 0.031 0.109 0.003 0.022 	
2600 0.91 0.921 0.839 0.0 	 0.131 0.88 0.107 0.121 	 0.13 0.099 0.019 0.103 	
2800 0.911 0.927 0.844 0.0 	 0.073 0.889 0.051 0.063 	 0.021 0.111 0.002 0.015 	
3000 0.919 0.929 0.849 0.001 	 0.09 0.889 0.068 0.077 	 0.048 0.116 0.007 0.037 	
3200 0.926 0.931 0.862 0.0 	 0.081 0.882 0.058 0.069 	 0.029 0.105 0.004 0.021 	
3400 0.945 0.939 0.885 0.0 	 0.113 0.873 0.085 0.097 	 0.059 0.096 0.005 0.039 	
3600 0.932 0.94 0.875 0.0 	 0.13 0.886 0.106 0.12 	 0.206 0.097 0.018 0.149 	
3800 0.933 0.944 0.879 0.0 	 0.052 0.879 0.044 0.047 	 0.025 0.12 0.001 0.021 	
4000 0.951 0.945 0.9 0.001 	 0.164 0.883 0.131 0.151 	 0.2 0.12 0.023 0.178 	
4200 0.952 0.95 0.903 0.0 	 0.088 0.886 0.071 0.081 	 0.087 0.121 0.013 0.075 	
4400 0.951 0.949 0.901 0.001 	 0.147 0.879 0.111 0.123 	 0.117 0.119 0.014 0.102 	
4600 0.947 0.945 0.895 0.0 	 0.128 0.88 0.098 0.112 	 0.076 0.102 0.011 0.049 	
4800 0.944 0.95 0.894 0.0 	 0.147 0.876 0.117 0.132 	 0.073 0.101 0.002 0.057 	
5000 0.958 0.959 0.918 0.0 	 0.146 0.882 0.116 0.129 	 0.079 0.107 0.005 0.062 	
final 0.9584 0.957 0.9171 0.0005 	 0.141 0.8758 0.1104 0.1222 	 0.0806 0.1031 0.0057 0.0616 	
