0 0.119 0.077 0.017 0.002 	 0.007 0.097 0.001 0.007 	 0.0 0.1 0.0 0.0 	
200 0.487 0.844 0.42 0.0 	 0.003 0.84 0.002 0.002 	 0.0 0.122 0.0 0.0 	
400 0.559 0.865 0.485 0.0 	 0.013 0.864 0.009 0.009 	 0.0 0.129 0.0 0.0 	
600 0.635 0.886 0.566 0.0 	 0.024 0.895 0.018 0.02 	 0.0 0.118 0.0 0.0 	
800 0.657 0.923 0.615 0.001 	 0.026 0.891 0.017 0.022 	 0.0 0.121 0.0 0.0 	
1000 0.708 0.924 0.654 0.0 	 0.043 0.891 0.027 0.031 	 0.0 0.123 0.0 0.0 	
1200 0.735 0.945 0.698 0.0 	 0.036 0.893 0.025 0.032 	 0.0 0.125 0.0 0.0 	
1400 0.777 0.956 0.749 0.001 	 0.13 0.89 0.116 0.125 	 0.003 0.128 0.0 0.003 	
1600 0.791 0.961 0.759 0.002 	 0.128 0.891 0.107 0.117 	 0.0 0.121 0.0 0.0 	
1800 0.827 0.963 0.798 0.0 	 0.108 0.886 0.088 0.099 	 0.001 0.128 0.001 0.001 	
2000 0.856 0.966 0.825 0.0 	 0.111 0.889 0.092 0.105 	 0.012 0.129 0.001 0.012 	
2200 0.877 0.969 0.852 0.001 	 0.223 0.892 0.189 0.208 	 0.074 0.125 0.01 0.074 	
2400 0.884 0.98 0.867 0.0 	 0.151 0.893 0.132 0.145 	 0.033 0.125 0.004 0.033 	
2600 0.908 0.981 0.89 0.0 	 0.18 0.88 0.16 0.171 	 0.046 0.122 0.007 0.046 	
2800 0.904 0.985 0.891 0.0 	 0.162 0.893 0.141 0.153 	 0.02 0.118 0.002 0.02 	
3000 0.916 0.989 0.907 0.0 	 0.227 0.901 0.2 0.219 	 0.056 0.12 0.009 0.055 	
3200 0.931 0.982 0.914 0.0 	 0.227 0.909 0.197 0.219 	 0.033 0.124 0.003 0.033 	
3400 0.933 0.988 0.921 0.0 	 0.153 0.901 0.138 0.149 	 0.004 0.127 0.0 0.004 	
3600 0.938 0.985 0.923 0.0 	 0.223 0.903 0.194 0.213 	 0.017 0.124 0.004 0.017 	
3800 0.923 0.988 0.911 0.0 	 0.188 0.903 0.166 0.18 	 0.027 0.111 0.004 0.026 	
4000 0.954 0.985 0.94 0.001 	 0.267 0.898 0.24 0.259 	 0.094 0.119 0.01 0.092 	
4200 0.945 0.989 0.934 0.0 	 0.341 0.899 0.298 0.331 	 0.153 0.127 0.018 0.152 	
4400 0.941 0.991 0.932 0.0 	 0.285 0.897 0.25 0.273 	 0.134 0.111 0.015 0.128 	
4600 0.954 0.987 0.941 0.0 	 0.261 0.898 0.231 0.252 	 0.11 0.124 0.018 0.109 	
4800 0.943 0.991 0.935 0.0 	 0.345 0.902 0.307 0.336 	 0.113 0.121 0.018 0.112 	
5000 0.947 0.984 0.933 0.0 	 0.344 0.911 0.314 0.335 	 0.1 0.124 0.013 0.099 	
final 0.9557 0.99 0.9463 0.001 	 0.3233 0.8921 0.2831 0.3118 	 0.1144 0.1081 0.0112 0.114 	
