0 0.096 0.116 0.014 0.107 	 0.049 0.149 0.005 0.049 	 0.009 0.127 0.002 0.009 	
200 0.482 0.835 0.416 0.0 	 0.011 0.861 0.003 0.003 	 0.0 0.131 0.0 0.0 	
400 0.58 0.886 0.523 0.0 	 0.007 0.875 0.002 0.003 	 0.0 0.128 0.0 0.0 	
600 0.628 0.899 0.56 0.0 	 0.028 0.891 0.02 0.023 	 0.001 0.118 0.0 0.0 	
800 0.653 0.922 0.606 0.0 	 0.031 0.897 0.021 0.025 	 0.001 0.113 0.0 0.001 	
1000 0.701 0.938 0.654 0.001 	 0.073 0.9 0.057 0.066 	 0.001 0.109 0.0 0.001 	
1200 0.736 0.944 0.694 0.001 	 0.039 0.9 0.028 0.033 	 0.001 0.102 0.0 0.001 	
1400 0.776 0.958 0.743 0.0 	 0.077 0.906 0.068 0.074 	 0.014 0.116 0.002 0.013 	
1600 0.793 0.953 0.753 0.0 	 0.113 0.9 0.096 0.103 	 0.102 0.124 0.007 0.101 	
1800 0.792 0.956 0.756 0.001 	 0.133 0.906 0.11 0.123 	 0.064 0.098 0.002 0.064 	
2000 0.838 0.966 0.806 0.0 	 0.134 0.899 0.111 0.119 	 0.062 0.109 0.006 0.059 	
2200 0.85 0.967 0.823 0.001 	 0.174 0.901 0.152 0.168 	 0.121 0.109 0.013 0.121 	
2400 0.88 0.974 0.854 0.0 	 0.162 0.9 0.133 0.148 	 0.112 0.124 0.009 0.112 	
2600 0.888 0.976 0.866 0.0 	 0.11 0.901 0.095 0.104 	 0.086 0.125 0.015 0.086 	
2800 0.874 0.982 0.859 0.0 	 0.117 0.894 0.105 0.112 	 0.142 0.129 0.018 0.141 	
3000 0.896 0.974 0.874 0.0 	 0.179 0.9 0.161 0.169 	 0.132 0.127 0.019 0.131 	
3200 0.912 0.983 0.895 0.0 	 0.222 0.89 0.186 0.207 	 0.171 0.122 0.019 0.167 	
3400 0.916 0.981 0.902 0.0 	 0.181 0.897 0.154 0.17 	 0.071 0.118 0.007 0.069 	
3600 0.91 0.988 0.898 0.0 	 0.261 0.905 0.228 0.251 	 0.029 0.113 0.001 0.028 	
3800 0.927 0.983 0.912 0.0 	 0.164 0.903 0.141 0.156 	 0.104 0.11 0.016 0.103 	
4000 0.917 0.982 0.901 0.001 	 0.285 0.908 0.252 0.273 	 0.184 0.117 0.026 0.179 	
4200 0.932 0.978 0.912 0.0 	 0.245 0.9 0.213 0.236 	 0.112 0.112 0.015 0.109 	
4400 0.941 0.99 0.931 0.001 	 0.302 0.902 0.269 0.291 	 0.242 0.123 0.036 0.236 	
4600 0.938 0.987 0.927 0.0 	 0.204 0.91 0.175 0.191 	 0.073 0.123 0.011 0.072 	
4800 0.949 0.981 0.932 0.0 	 0.295 0.906 0.255 0.283 	 0.283 0.126 0.036 0.278 	
5000 0.948 0.99 0.938 0.001 	 0.338 0.901 0.291 0.323 	 0.349 0.12 0.043 0.343 	
final 0.9436 0.9906 0.9347 0.0011 	 0.3234 0.9013 0.2852 0.3117 	 0.3425 0.1095 0.0364 0.3371 	
