0 0.12 0.109 0.015 0.0 	 0.001 0.127 0.0 0.001 	 0.0 0.115 0.0 0.0 	
200 0.466 0.845 0.402 0.002 	 0.02 0.853 0.011 0.013 	 0.0 0.105 0.0 0.0 	
400 0.524 0.876 0.465 0.0 	 0.018 0.874 0.011 0.013 	 0.0 0.119 0.0 0.0 	
600 0.586 0.894 0.525 0.0 	 0.029 0.891 0.024 0.027 	 0.0 0.113 0.0 0.0 	
800 0.629 0.924 0.579 0.001 	 0.051 0.891 0.043 0.047 	 0.028 0.117 0.004 0.026 	
1000 0.672 0.932 0.621 0.001 	 0.103 0.894 0.09 0.095 	 0.127 0.127 0.013 0.124 	
1200 0.7 0.945 0.659 0.001 	 0.071 0.902 0.063 0.067 	 0.095 0.127 0.009 0.094 	
1400 0.767 0.965 0.741 0.002 	 0.121 0.912 0.112 0.115 	 0.251 0.127 0.026 0.248 	
1600 0.792 0.964 0.763 0.001 	 0.176 0.915 0.163 0.17 	 0.332 0.112 0.038 0.304 	
1800 0.803 0.96 0.769 0.001 	 0.125 0.897 0.109 0.12 	 0.236 0.119 0.022 0.222 	
2000 0.841 0.97 0.814 0.0 	 0.117 0.899 0.102 0.11 	 0.181 0.123 0.025 0.169 	
2200 0.859 0.977 0.838 0.001 	 0.214 0.907 0.191 0.205 	 0.51 0.12 0.062 0.503 	
2400 0.868 0.971 0.842 0.001 	 0.153 0.91 0.135 0.146 	 0.305 0.128 0.035 0.294 	
2600 0.906 0.972 0.88 0.001 	 0.233 0.896 0.205 0.225 	 0.466 0.11 0.052 0.445 	
2800 0.925 0.981 0.907 0.0 	 0.191 0.902 0.165 0.181 	 0.408 0.118 0.044 0.401 	
3000 0.929 0.99 0.919 0.0 	 0.206 0.902 0.181 0.201 	 0.369 0.13 0.044 0.369 	
3200 0.938 0.989 0.927 0.0 	 0.287 0.896 0.248 0.272 	 0.612 0.109 0.065 0.572 	
3400 0.946 0.984 0.931 0.001 	 0.258 0.913 0.228 0.246 	 0.464 0.117 0.055 0.448 	
3600 0.947 0.986 0.934 0.001 	 0.316 0.902 0.275 0.305 	 0.475 0.121 0.054 0.465 	
3800 0.954 0.989 0.943 0.0 	 0.319 0.905 0.282 0.309 	 0.48 0.104 0.05 0.474 	
4000 0.962 0.986 0.948 0.001 	 0.329 0.911 0.294 0.322 	 0.561 0.09 0.048 0.55 	
4200 0.958 0.991 0.949 0.0 	 0.289 0.911 0.257 0.279 	 0.474 0.113 0.051 0.473 	
4400 0.968 0.987 0.955 0.002 	 0.435 0.906 0.385 0.422 	 0.699 0.099 0.072 0.693 	
4600 0.963 0.986 0.951 0.001 	 0.336 0.908 0.294 0.326 	 0.494 0.104 0.049 0.484 	
4800 0.97 0.99 0.96 0.001 	 0.338 0.906 0.299 0.331 	 0.491 0.105 0.046 0.472 	
5000 0.978 0.985 0.965 0.0 	 0.354 0.904 0.306 0.34 	 0.56 0.107 0.062 0.549 	
final 0.9734 0.9926 0.9662 0.0003 	 0.3421 0.892 0.3008 0.329 	 0.544 0.1072 0.0562 0.5356 	
