0 0.07 0.093 0.006 0.364 	 0.423 0.146 0.079 0.42 	 0.722 0.114 0.083 0.701 	
200 0.485 0.83 0.403 0.0 	 0.019 0.842 0.007 0.008 	 0.0 0.118 0.0 0.0 	
400 0.594 0.843 0.514 0.0 	 0.029 0.853 0.013 0.016 	 0.0 0.13 0.0 0.0 	
600 0.639 0.874 0.56 0.0 	 0.021 0.886 0.012 0.015 	 0.0 0.124 0.0 0.0 	
800 0.694 0.9 0.63 0.001 	 0.033 0.891 0.024 0.028 	 0.004 0.119 0.0 0.004 	
1000 0.724 0.903 0.653 0.0 	 0.045 0.885 0.027 0.034 	 0.007 0.137 0.0 0.005 	
1200 0.779 0.923 0.721 0.0 	 0.062 0.89 0.045 0.055 	 0.029 0.121 0.003 0.025 	
1400 0.782 0.927 0.721 0.0 	 0.092 0.893 0.077 0.085 	 0.165 0.133 0.022 0.162 	
1600 0.815 0.928 0.754 0.001 	 0.129 0.89 0.104 0.115 	 0.157 0.125 0.02 0.143 	
1800 0.849 0.932 0.791 0.002 	 0.124 0.885 0.098 0.107 	 0.126 0.132 0.021 0.119 	
2000 0.844 0.942 0.792 0.001 	 0.116 0.882 0.088 0.098 	 0.04 0.126 0.003 0.038 	
2200 0.867 0.944 0.816 0.001 	 0.201 0.9 0.167 0.183 	 0.128 0.124 0.015 0.124 	
2400 0.876 0.948 0.83 0.0 	 0.134 0.894 0.105 0.119 	 0.035 0.132 0.003 0.032 	
2600 0.903 0.956 0.861 0.002 	 0.216 0.891 0.178 0.202 	 0.163 0.13 0.015 0.151 	
2800 0.878 0.952 0.833 0.002 	 0.125 0.902 0.098 0.116 	 0.036 0.133 0.002 0.033 	
3000 0.922 0.963 0.888 0.0 	 0.143 0.908 0.122 0.134 	 0.121 0.132 0.014 0.109 	
3200 0.916 0.96 0.878 0.0 	 0.121 0.905 0.101 0.112 	 0.039 0.119 0.004 0.036 	
3400 0.932 0.958 0.891 0.001 	 0.2 0.897 0.166 0.186 	 0.111 0.127 0.015 0.1 	
3600 0.922 0.956 0.882 0.0 	 0.237 0.903 0.204 0.222 	 0.187 0.119 0.016 0.161 	
3800 0.925 0.955 0.885 0.0 	 0.18 0.902 0.146 0.167 	 0.055 0.127 0.008 0.051 	
4000 0.925 0.958 0.888 0.001 	 0.192 0.886 0.156 0.178 	 0.051 0.122 0.005 0.042 	
4200 0.928 0.962 0.891 0.0 	 0.159 0.888 0.132 0.147 	 0.028 0.123 0.006 0.022 	
4400 0.936 0.965 0.902 0.001 	 0.276 0.896 0.233 0.259 	 0.151 0.122 0.014 0.134 	
4600 0.932 0.965 0.899 0.003 	 0.289 0.895 0.249 0.274 	 0.19 0.121 0.014 0.175 	
4800 0.934 0.959 0.895 0.001 	 0.213 0.894 0.175 0.193 	 0.075 0.114 0.007 0.061 	
5000 0.948 0.961 0.911 0.001 	 0.258 0.893 0.218 0.241 	 0.125 0.114 0.013 0.107 	
final 0.9545 0.9703 0.9263 0.0008 	 0.2568 0.8866 0.2179 0.2419 	 0.133 0.1022 0.0109 0.1178 	
