0 0.117 0.124 0.021 0.031 	 0.021 0.156 0.005 0.021 	 0.004 0.104 0.0 0.004 	
200 0.466 0.843 0.399 0.0 	 0.01 0.853 0.005 0.006 	 0.0 0.114 0.0 0.0 	
400 0.514 0.861 0.45 0.0 	 0.027 0.865 0.018 0.02 	 0.0 0.118 0.0 0.0 	
600 0.558 0.898 0.504 0.001 	 0.025 0.889 0.016 0.019 	 0.006 0.103 0.0 0.006 	
800 0.601 0.916 0.561 0.002 	 0.035 0.882 0.026 0.03 	 0.004 0.111 0.0 0.004 	
1000 0.651 0.92 0.604 0.001 	 0.091 0.893 0.078 0.083 	 0.044 0.103 0.001 0.043 	
1200 0.686 0.94 0.648 0.001 	 0.057 0.902 0.049 0.054 	 0.025 0.124 0.003 0.025 	
1400 0.706 0.951 0.671 0.002 	 0.135 0.904 0.126 0.129 	 0.121 0.097 0.009 0.12 	
1600 0.749 0.949 0.713 0.001 	 0.126 0.891 0.108 0.118 	 0.09 0.114 0.01 0.086 	
1800 0.788 0.953 0.753 0.001 	 0.103 0.89 0.084 0.095 	 0.132 0.114 0.009 0.128 	
2000 0.806 0.96 0.77 0.0 	 0.097 0.9 0.086 0.093 	 0.07 0.123 0.007 0.067 	
2200 0.832 0.975 0.809 0.001 	 0.213 0.902 0.19 0.207 	 0.19 0.115 0.022 0.19 	
2400 0.859 0.976 0.839 0.0 	 0.191 0.899 0.165 0.185 	 0.127 0.12 0.017 0.124 	
2600 0.879 0.978 0.859 0.0 	 0.238 0.902 0.211 0.232 	 0.251 0.129 0.036 0.243 	
2800 0.892 0.98 0.875 0.001 	 0.179 0.917 0.158 0.175 	 0.184 0.107 0.02 0.182 	
3000 0.904 0.981 0.888 0.0 	 0.15 0.899 0.124 0.14 	 0.228 0.098 0.022 0.209 	
3200 0.916 0.989 0.907 0.001 	 0.296 0.903 0.264 0.285 	 0.46 0.114 0.054 0.44 	
3400 0.924 0.987 0.912 0.0 	 0.356 0.899 0.315 0.341 	 0.268 0.112 0.022 0.258 	
3600 0.919 0.983 0.903 0.001 	 0.324 0.915 0.294 0.316 	 0.195 0.099 0.018 0.175 	
3800 0.941 0.986 0.928 0.0 	 0.196 0.904 0.171 0.187 	 0.082 0.107 0.009 0.08 	
4000 0.954 0.99 0.944 0.0 	 0.355 0.899 0.316 0.344 	 0.321 0.103 0.032 0.312 	
4200 0.944 0.985 0.93 0.001 	 0.326 0.903 0.289 0.314 	 0.264 0.106 0.029 0.25 	
4400 0.95 0.986 0.937 0.0 	 0.34 0.903 0.298 0.325 	 0.312 0.105 0.026 0.29 	
4600 0.958 0.992 0.951 0.001 	 0.38 0.908 0.335 0.371 	 0.366 0.106 0.038 0.335 	
4800 0.959 0.99 0.949 0.001 	 0.329 0.917 0.298 0.323 	 0.309 0.105 0.032 0.288 	
5000 0.96 0.99 0.95 0.002 	 0.36 0.899 0.319 0.351 	 0.327 0.109 0.036 0.313 	
final 0.963 0.9929 0.9565 0.0006 	 0.3592 0.8944 0.3162 0.3478 	 0.3114 0.1038 0.0325 0.299 	
