0 0.114 0.12 0.015 0.0 	 0.0 0.011 0.0 0.0 	 0.0 0.019 0.0 0.0 	
200 0.479 0.838 0.41 0.0 	 0.002 0.847 0.001 0.001 	 0.0 0.129 0.0 0.0 	
400 0.565 0.878 0.497 0.0 	 0.017 0.873 0.011 0.012 	 0.0 0.127 0.0 0.0 	
600 0.608 0.902 0.547 0.0 	 0.026 0.894 0.021 0.024 	 0.0 0.131 0.0 0.0 	
800 0.633 0.926 0.589 0.001 	 0.042 0.904 0.038 0.041 	 0.01 0.096 0.001 0.009 	
1000 0.672 0.934 0.629 0.001 	 0.103 0.9 0.09 0.093 	 0.072 0.124 0.011 0.069 	
1200 0.712 0.948 0.676 0.001 	 0.075 0.891 0.06 0.068 	 0.072 0.124 0.013 0.072 	
1400 0.742 0.966 0.718 0.002 	 0.127 0.907 0.109 0.122 	 0.153 0.126 0.025 0.153 	
1600 0.777 0.958 0.741 0.001 	 0.101 0.907 0.084 0.093 	 0.035 0.127 0.005 0.034 	
1800 0.794 0.97 0.77 0.001 	 0.173 0.895 0.144 0.159 	 0.196 0.125 0.028 0.195 	
2000 0.849 0.981 0.833 0.0 	 0.185 0.902 0.163 0.173 	 0.103 0.125 0.017 0.1 	
2200 0.862 0.972 0.839 0.001 	 0.235 0.894 0.2 0.225 	 0.217 0.123 0.036 0.213 	
2400 0.903 0.975 0.88 0.0 	 0.17 0.908 0.152 0.164 	 0.134 0.122 0.015 0.134 	
2600 0.895 0.979 0.879 0.001 	 0.306 0.915 0.271 0.297 	 0.26 0.122 0.036 0.259 	
2800 0.92 0.981 0.903 0.0 	 0.174 0.901 0.151 0.166 	 0.162 0.107 0.022 0.15 	
3000 0.936 0.985 0.922 0.0 	 0.266 0.91 0.233 0.257 	 0.205 0.117 0.024 0.201 	
3200 0.945 0.987 0.933 0.0 	 0.345 0.903 0.303 0.335 	 0.316 0.11 0.035 0.302 	
3400 0.953 0.995 0.948 0.003 	 0.424 0.912 0.378 0.412 	 0.535 0.121 0.059 0.524 	
3600 0.956 0.989 0.945 0.0 	 0.337 0.907 0.304 0.328 	 0.332 0.11 0.039 0.322 	
3800 0.951 0.991 0.942 0.0 	 0.282 0.905 0.253 0.271 	 0.212 0.118 0.027 0.205 	
4000 0.957 0.992 0.95 0.0 	 0.346 0.898 0.301 0.334 	 0.325 0.126 0.048 0.303 	
4200 0.957 0.988 0.946 0.0 	 0.394 0.918 0.358 0.383 	 0.309 0.116 0.04 0.3 	
4400 0.97 0.991 0.962 0.001 	 0.416 0.897 0.363 0.396 	 0.501 0.12 0.056 0.49 	
4600 0.975 0.995 0.971 0.0 	 0.401 0.915 0.358 0.39 	 0.407 0.122 0.048 0.4 	
4800 0.962 0.995 0.957 0.0 	 0.344 0.909 0.308 0.338 	 0.345 0.116 0.043 0.338 	
5000 0.977 0.996 0.974 0.001 	 0.401 0.905 0.357 0.391 	 0.411 0.119 0.05 0.403 	
final 0.9715 0.9942 0.9659 0.0008 	 0.3943 0.9002 0.3509 0.3838 	 0.4113 0.1074 0.0441 0.4018 	
