0 0.1 0.098 0.007 0.021 	 0.019 0.094 0.001 0.019 	 0.033 0.117 0.003 0.032 	
200 0.491 0.835 0.409 0.0 	 0.013 0.845 0.005 0.006 	 0.005 0.116 0.0 0.005 	
400 0.58 0.857 0.504 0.0 	 0.021 0.851 0.009 0.009 	 0.011 0.118 0.001 0.01 	
600 0.65 0.876 0.564 0.0 	 0.026 0.868 0.013 0.016 	 0.002 0.108 0.001 0.001 	
800 0.697 0.898 0.628 0.0 	 0.013 0.898 0.008 0.011 	 0.003 0.112 0.001 0.002 	
1000 0.741 0.907 0.67 0.0 	 0.046 0.883 0.027 0.03 	 0.001 0.094 0.0 0.0 	
1200 0.793 0.913 0.724 0.0 	 0.039 0.887 0.025 0.03 	 0.0 0.091 0.0 0.0 	
1400 0.809 0.921 0.742 0.002 	 0.092 0.898 0.073 0.083 	 0.005 0.114 0.0 0.005 	
1600 0.84 0.936 0.783 0.0 	 0.072 0.895 0.055 0.06 	 0.001 0.104 0.0 0.001 	
1800 0.876 0.938 0.822 0.0 	 0.12 0.889 0.09 0.099 	 0.005 0.119 0.0 0.005 	
2000 0.874 0.937 0.816 0.001 	 0.133 0.884 0.104 0.115 	 0.005 0.112 0.0 0.003 	
2200 0.898 0.945 0.847 0.0 	 0.156 0.884 0.126 0.14 	 0.049 0.118 0.002 0.049 	
2400 0.927 0.951 0.881 0.0 	 0.139 0.889 0.109 0.121 	 0.009 0.126 0.0 0.007 	
2600 0.93 0.951 0.885 0.002 	 0.22 0.892 0.187 0.206 	 0.098 0.126 0.013 0.093 	
2800 0.936 0.953 0.89 0.0 	 0.144 0.891 0.118 0.132 	 0.012 0.113 0.001 0.009 	
3000 0.931 0.961 0.894 0.002 	 0.143 0.894 0.119 0.133 	 0.002 0.112 0.0 0.002 	
3200 0.947 0.966 0.915 0.001 	 0.166 0.889 0.136 0.155 	 0.022 0.111 0.004 0.02 	
3400 0.949 0.953 0.902 0.001 	 0.216 0.893 0.18 0.2 	 0.043 0.105 0.004 0.031 	
3600 0.96 0.954 0.915 0.0 	 0.257 0.89 0.211 0.241 	 0.103 0.098 0.007 0.088 	
3800 0.942 0.964 0.907 0.001 	 0.134 0.881 0.105 0.121 	 0.022 0.107 0.001 0.016 	
4000 0.958 0.964 0.923 0.0 	 0.215 0.892 0.173 0.195 	 0.062 0.104 0.008 0.049 	
4200 0.95 0.969 0.919 0.001 	 0.172 0.881 0.137 0.154 	 0.062 0.105 0.004 0.052 	
4400 0.957 0.969 0.926 0.001 	 0.237 0.888 0.19 0.207 	 0.065 0.105 0.008 0.054 	
4600 0.966 0.974 0.94 0.001 	 0.238 0.895 0.199 0.22 	 0.023 0.111 0.003 0.023 	
4800 0.951 0.97 0.922 0.001 	 0.256 0.896 0.215 0.234 	 0.021 0.112 0.002 0.018 	
5000 0.965 0.977 0.942 0.0 	 0.307 0.903 0.262 0.286 	 0.066 0.112 0.007 0.057 	
final 0.9642 0.9723 0.9375 0.0005 	 0.2906 0.8936 0.2486 0.275 	 0.071 0.0974 0.0066 0.0615 	
