0 0.133 0.086 0.01 0.001 	 0.001 0.118 0.0 0.001 	 0.001 0.13 0.0 0.001 	
200 0.474 0.841 0.41 0.0 	 0.009 0.846 0.002 0.002 	 0.0 0.132 0.0 0.0 	
400 0.563 0.87 0.49 0.0 	 0.013 0.867 0.007 0.008 	 0.0 0.125 0.0 0.0 	
600 0.614 0.886 0.539 0.0 	 0.023 0.888 0.018 0.022 	 0.0 0.112 0.0 0.0 	
800 0.664 0.912 0.603 0.001 	 0.044 0.906 0.03 0.036 	 0.001 0.122 0.0 0.001 	
1000 0.735 0.931 0.684 0.002 	 0.076 0.901 0.059 0.066 	 0.001 0.123 0.0 0.001 	
1200 0.783 0.929 0.731 0.0 	 0.045 0.901 0.037 0.041 	 0.0 0.128 0.0 0.0 	
1400 0.788 0.953 0.75 0.0 	 0.057 0.912 0.045 0.051 	 0.001 0.123 0.0 0.001 	
1600 0.847 0.96 0.813 0.0 	 0.146 0.899 0.126 0.136 	 0.109 0.127 0.008 0.107 	
1800 0.842 0.965 0.814 0.0 	 0.099 0.903 0.084 0.093 	 0.015 0.133 0.001 0.015 	
2000 0.862 0.963 0.83 0.001 	 0.155 0.896 0.133 0.144 	 0.016 0.128 0.001 0.016 	
2200 0.895 0.968 0.868 0.0 	 0.223 0.893 0.184 0.213 	 0.102 0.124 0.009 0.102 	
2400 0.912 0.977 0.892 0.0 	 0.216 0.908 0.185 0.205 	 0.085 0.131 0.01 0.085 	
2600 0.918 0.986 0.904 0.001 	 0.235 0.907 0.206 0.227 	 0.148 0.13 0.016 0.148 	
2800 0.932 0.986 0.918 0.0 	 0.152 0.896 0.129 0.148 	 0.046 0.117 0.002 0.046 	
3000 0.934 0.991 0.925 0.0 	 0.258 0.904 0.227 0.251 	 0.099 0.128 0.009 0.099 	
3200 0.938 0.991 0.929 0.002 	 0.262 0.913 0.233 0.255 	 0.059 0.131 0.002 0.058 	
3400 0.938 0.987 0.925 0.0 	 0.336 0.905 0.298 0.329 	 0.186 0.13 0.016 0.183 	
3600 0.943 0.992 0.935 0.0 	 0.261 0.9 0.223 0.25 	 0.264 0.118 0.03 0.259 	
3800 0.955 0.99 0.947 0.001 	 0.294 0.902 0.258 0.287 	 0.294 0.116 0.029 0.291 	
4000 0.95 0.99 0.94 0.0 	 0.239 0.907 0.214 0.231 	 0.155 0.122 0.019 0.155 	
4200 0.958 0.993 0.951 0.002 	 0.346 0.896 0.306 0.332 	 0.211 0.125 0.024 0.209 	
4400 0.953 0.993 0.946 0.002 	 0.387 0.898 0.336 0.374 	 0.398 0.12 0.045 0.398 	
4600 0.963 0.992 0.955 0.001 	 0.36 0.903 0.314 0.348 	 0.254 0.117 0.023 0.249 	
4800 0.963 0.991 0.955 0.001 	 0.219 0.895 0.191 0.214 	 0.123 0.119 0.009 0.123 	
5000 0.967 0.991 0.958 0.001 	 0.377 0.897 0.329 0.369 	 0.362 0.124 0.043 0.362 	
final 0.9677 0.991 0.9591 0.0007 	 0.3428 0.9001 0.3035 0.3336 	 0.3724 0.1092 0.0389 0.3716 	
