0 0.095 0.128 0.009 0.0 	 0.0 0.076 0.0 0.0 	 0.0 0.062 0.0 0.0 	
200 0.46 0.857 0.398 0.0 	 0.018 0.86 0.012 0.014 	 0.0 0.123 0.0 0.0 	
400 0.515 0.887 0.463 0.001 	 0.038 0.866 0.025 0.029 	 0.009 0.129 0.001 0.009 	
600 0.564 0.907 0.512 0.0 	 0.03 0.885 0.026 0.028 	 0.003 0.124 0.0 0.003 	
800 0.608 0.942 0.573 0.001 	 0.065 0.901 0.053 0.061 	 0.04 0.12 0.008 0.04 	
1000 0.658 0.945 0.622 0.0 	 0.06 0.896 0.048 0.053 	 0.079 0.114 0.01 0.079 	
1200 0.702 0.957 0.671 0.003 	 0.093 0.904 0.08 0.089 	 0.25 0.112 0.027 0.247 	
1400 0.702 0.957 0.672 0.001 	 0.103 0.904 0.089 0.1 	 0.152 0.11 0.014 0.151 	
1600 0.77 0.971 0.744 0.003 	 0.142 0.902 0.122 0.134 	 0.254 0.106 0.025 0.251 	
1800 0.808 0.971 0.781 0.002 	 0.16 0.895 0.138 0.155 	 0.327 0.121 0.036 0.318 	
2000 0.845 0.983 0.828 0.001 	 0.185 0.897 0.158 0.175 	 0.257 0.122 0.037 0.253 	
2200 0.865 0.985 0.85 0.001 	 0.153 0.895 0.131 0.149 	 0.333 0.106 0.037 0.33 	
2400 0.897 0.984 0.881 0.0 	 0.214 0.907 0.193 0.208 	 0.339 0.109 0.039 0.337 	
2600 0.906 0.982 0.891 0.002 	 0.295 0.89 0.256 0.285 	 0.512 0.113 0.06 0.506 	
2800 0.946 0.992 0.938 0.0 	 0.215 0.889 0.179 0.204 	 0.343 0.105 0.036 0.336 	
3000 0.943 0.984 0.928 0.0 	 0.272 0.897 0.242 0.265 	 0.314 0.108 0.038 0.309 	
3200 0.953 0.993 0.946 0.001 	 0.34 0.898 0.3 0.331 	 0.582 0.115 0.066 0.567 	
3400 0.951 0.992 0.943 0.001 	 0.32 0.892 0.282 0.31 	 0.515 0.113 0.058 0.505 	
3600 0.963 0.994 0.957 0.001 	 0.376 0.893 0.333 0.364 	 0.472 0.107 0.052 0.439 	
3800 0.96 0.993 0.954 0.0 	 0.277 0.905 0.25 0.271 	 0.336 0.1 0.036 0.305 	
4000 0.966 0.992 0.958 0.001 	 0.346 0.899 0.317 0.338 	 0.512 0.099 0.055 0.465 	
4200 0.973 0.988 0.961 0.001 	 0.306 0.896 0.27 0.293 	 0.434 0.107 0.055 0.405 	
4400 0.972 0.992 0.964 0.003 	 0.413 0.91 0.378 0.404 	 0.662 0.101 0.063 0.635 	
4600 0.968 0.991 0.959 0.001 	 0.414 0.898 0.375 0.401 	 0.543 0.104 0.059 0.51 	
4800 0.969 0.995 0.964 0.0 	 0.296 0.891 0.26 0.287 	 0.376 0.12 0.043 0.367 	
5000 0.978 0.992 0.97 0.001 	 0.431 0.905 0.395 0.422 	 0.631 0.113 0.066 0.623 	
final 0.9786 0.9937 0.9724 0.0011 	 0.4181 0.8943 0.3693 0.4057 	 0.6265 0.1103 0.0675 0.6203 	
