0 0.119 0.098 0.015 0.0 	 0.0 0.134 0.0 0.0 	 0.0 0.101 0.0 0.0 	
200 0.499 0.849 0.426 0.0 	 0.009 0.854 0.005 0.006 	 0.0 0.12 0.0 0.0 	
400 0.577 0.871 0.509 0.0 	 0.029 0.872 0.017 0.019 	 0.0 0.13 0.0 0.0 	
600 0.648 0.901 0.578 0.001 	 0.046 0.879 0.032 0.038 	 0.0 0.116 0.0 0.0 	
800 0.698 0.939 0.649 0.0 	 0.079 0.899 0.066 0.075 	 0.0 0.126 0.0 0.0 	
1000 0.765 0.943 0.72 0.0 	 0.127 0.895 0.112 0.121 	 0.002 0.117 0.0 0.002 	
1200 0.811 0.952 0.769 0.0 	 0.112 0.899 0.092 0.109 	 0.005 0.128 0.0 0.005 	
1400 0.842 0.954 0.802 0.001 	 0.137 0.895 0.118 0.132 	 0.083 0.121 0.007 0.082 	
1600 0.882 0.969 0.851 0.001 	 0.25 0.893 0.221 0.24 	 0.079 0.129 0.01 0.077 	
1800 0.898 0.96 0.863 0.0 	 0.203 0.888 0.165 0.187 	 0.04 0.129 0.005 0.036 	
2000 0.918 0.969 0.891 0.0 	 0.195 0.903 0.168 0.186 	 0.065 0.127 0.012 0.06 	
2200 0.92 0.974 0.895 0.001 	 0.291 0.897 0.256 0.281 	 0.188 0.108 0.02 0.186 	
2400 0.933 0.981 0.915 0.0 	 0.275 0.905 0.243 0.26 	 0.096 0.123 0.011 0.096 	
2600 0.948 0.991 0.939 0.001 	 0.267 0.907 0.238 0.256 	 0.135 0.121 0.013 0.135 	
2800 0.943 0.984 0.927 0.0 	 0.232 0.909 0.206 0.224 	 0.085 0.123 0.008 0.085 	
3000 0.955 0.98 0.935 0.0 	 0.253 0.904 0.218 0.238 	 0.16 0.114 0.011 0.149 	
3200 0.963 0.987 0.95 0.0 	 0.283 0.906 0.248 0.273 	 0.146 0.12 0.015 0.144 	
3400 0.949 0.985 0.935 0.0 	 0.278 0.898 0.247 0.269 	 0.25 0.122 0.031 0.248 	
3600 0.964 0.99 0.954 0.001 	 0.287 0.896 0.245 0.276 	 0.132 0.115 0.011 0.129 	
3800 0.954 0.986 0.94 0.0 	 0.239 0.902 0.212 0.23 	 0.122 0.121 0.009 0.12 	
4000 0.976 0.984 0.96 0.0 	 0.369 0.906 0.326 0.355 	 0.299 0.111 0.032 0.282 	
4200 0.956 0.993 0.949 0.0 	 0.371 0.898 0.326 0.362 	 0.214 0.115 0.017 0.206 	
4400 0.969 0.989 0.959 0.0 	 0.368 0.895 0.317 0.356 	 0.26 0.117 0.028 0.253 	
4600 0.969 0.991 0.96 0.002 	 0.363 0.905 0.316 0.352 	 0.202 0.124 0.018 0.197 	
4800 0.973 0.99 0.963 0.0 	 0.358 0.896 0.313 0.349 	 0.155 0.124 0.019 0.148 	
5000 0.973 0.992 0.965 0.0 	 0.39 0.9 0.338 0.373 	 0.318 0.119 0.044 0.308 	
final 0.9769 0.9913 0.9684 0.0015 	 0.3915 0.8919 0.3433 0.3758 	 0.3194 0.1024 0.0318 0.3062 	
