0 0.106 0.116 0.018 0.0 	 0.0 0.107 0.0 0.0 	 0.0 0.114 0.0 0.0 	
200 0.468 0.846 0.401 0.001 	 0.036 0.857 0.023 0.025 	 0.0 0.115 0.0 0.0 	
400 0.519 0.873 0.461 0.0 	 0.033 0.888 0.02 0.024 	 0.0 0.127 0.0 0.0 	
600 0.57 0.897 0.506 0.0 	 0.023 0.889 0.015 0.017 	 0.0 0.121 0.0 0.0 	
800 0.626 0.902 0.567 0.0 	 0.056 0.885 0.042 0.047 	 0.003 0.098 0.001 0.003 	
1000 0.671 0.93 0.629 0.001 	 0.07 0.9 0.058 0.064 	 0.017 0.118 0.001 0.016 	
1200 0.713 0.941 0.678 0.0 	 0.081 0.898 0.072 0.075 	 0.028 0.125 0.003 0.028 	
1400 0.752 0.956 0.718 0.002 	 0.205 0.895 0.183 0.199 	 0.277 0.095 0.029 0.271 	
1600 0.791 0.961 0.759 0.001 	 0.194 0.897 0.173 0.186 	 0.08 0.103 0.008 0.079 	
1800 0.824 0.964 0.797 0.002 	 0.194 0.897 0.174 0.186 	 0.251 0.115 0.035 0.243 	
2000 0.861 0.982 0.844 0.0 	 0.158 0.896 0.141 0.153 	 0.207 0.115 0.027 0.2 	
2200 0.886 0.97 0.859 0.001 	 0.236 0.905 0.212 0.231 	 0.199 0.103 0.024 0.191 	
2400 0.889 0.981 0.871 0.0 	 0.304 0.899 0.268 0.295 	 0.222 0.1 0.027 0.2 	
2600 0.906 0.988 0.894 0.0 	 0.244 0.895 0.21 0.237 	 0.335 0.107 0.042 0.314 	
2800 0.931 0.987 0.918 0.0 	 0.31 0.904 0.284 0.304 	 0.196 0.119 0.019 0.185 	
3000 0.944 0.985 0.93 0.0 	 0.264 0.899 0.234 0.253 	 0.265 0.111 0.035 0.25 	
3200 0.949 0.991 0.941 0.0 	 0.246 0.911 0.219 0.238 	 0.24 0.103 0.033 0.226 	
3400 0.951 0.987 0.939 0.001 	 0.335 0.901 0.299 0.326 	 0.344 0.11 0.042 0.327 	
3600 0.952 0.991 0.943 0.0 	 0.308 0.906 0.281 0.303 	 0.272 0.119 0.041 0.257 	
3800 0.951 0.996 0.947 0.0 	 0.282 0.896 0.252 0.278 	 0.224 0.122 0.035 0.211 	
4000 0.969 0.993 0.962 0.0 	 0.367 0.902 0.331 0.36 	 0.34 0.104 0.04 0.318 	
4200 0.968 0.991 0.959 0.002 	 0.387 0.896 0.347 0.38 	 0.378 0.116 0.051 0.349 	
4400 0.963 0.992 0.955 0.0 	 0.425 0.905 0.385 0.416 	 0.333 0.114 0.042 0.315 	
4600 0.967 0.993 0.96 0.0 	 0.487 0.894 0.428 0.474 	 0.376 0.098 0.045 0.34 	
4800 0.965 0.993 0.958 0.001 	 0.371 0.902 0.339 0.364 	 0.369 0.109 0.043 0.314 	
5000 0.974 0.992 0.966 0.0 	 0.415 0.902 0.374 0.41 	 0.371 0.115 0.052 0.34 	
final 0.9781 0.9922 0.9704 0.0004 	 0.4136 0.8937 0.3668 0.4024 	 0.3604 0.1036 0.0373 0.3353 	
