0 0.108 0.09 0.011 0.001 	 0.0 0.098 0.0 0.0 	 0.0 0.114 0.0 0.0 	
200 0.503 0.843 0.43 0.0 	 0.005 0.846 0.002 0.003 	 0.0 0.105 0.0 0.0 	
400 0.575 0.882 0.509 0.0 	 0.014 0.875 0.006 0.007 	 0.0 0.122 0.0 0.0 	
600 0.646 0.9 0.58 0.001 	 0.015 0.884 0.011 0.013 	 0.0 0.133 0.0 0.0 	
800 0.678 0.919 0.625 0.001 	 0.018 0.902 0.013 0.015 	 0.002 0.13 0.001 0.002 	
1000 0.734 0.933 0.685 0.001 	 0.053 0.889 0.041 0.045 	 0.006 0.121 0.003 0.006 	
1200 0.77 0.952 0.73 0.0 	 0.045 0.892 0.034 0.038 	 0.004 0.127 0.001 0.004 	
1400 0.772 0.959 0.74 0.001 	 0.1 0.894 0.083 0.095 	 0.292 0.124 0.036 0.292 	
1600 0.828 0.961 0.793 0.003 	 0.12 0.899 0.101 0.113 	 0.338 0.129 0.05 0.338 	
1800 0.848 0.969 0.823 0.0 	 0.113 0.897 0.095 0.102 	 0.173 0.135 0.028 0.172 	
2000 0.854 0.968 0.828 0.001 	 0.099 0.907 0.084 0.094 	 0.384 0.131 0.055 0.382 	
2200 0.875 0.972 0.85 0.0 	 0.132 0.905 0.116 0.123 	 0.227 0.13 0.034 0.227 	
2400 0.889 0.973 0.864 0.0 	 0.163 0.901 0.143 0.154 	 0.238 0.13 0.033 0.238 	
2600 0.898 0.98 0.879 0.0 	 0.192 0.889 0.167 0.182 	 0.482 0.128 0.066 0.481 	
2800 0.917 0.978 0.896 0.0 	 0.108 0.893 0.093 0.098 	 0.443 0.138 0.058 0.44 	
3000 0.924 0.984 0.908 0.001 	 0.163 0.908 0.149 0.158 	 0.366 0.135 0.055 0.364 	
3200 0.929 0.987 0.916 0.0 	 0.227 0.898 0.197 0.214 	 0.607 0.129 0.08 0.588 	
3400 0.927 0.992 0.921 0.002 	 0.254 0.897 0.223 0.245 	 0.556 0.126 0.078 0.551 	
3600 0.941 0.988 0.929 0.001 	 0.238 0.902 0.211 0.23 	 0.44 0.13 0.067 0.439 	
3800 0.956 0.993 0.949 0.0 	 0.179 0.894 0.149 0.165 	 0.228 0.124 0.034 0.226 	
4000 0.942 0.99 0.932 0.001 	 0.259 0.908 0.233 0.251 	 0.286 0.125 0.04 0.285 	
4200 0.944 0.993 0.937 0.001 	 0.302 0.899 0.259 0.288 	 0.398 0.127 0.058 0.396 	
4400 0.955 0.991 0.946 0.0 	 0.271 0.913 0.24 0.261 	 0.206 0.127 0.032 0.206 	
4600 0.954 0.991 0.945 0.0 	 0.304 0.909 0.27 0.296 	 0.23 0.129 0.041 0.229 	
4800 0.954 0.99 0.944 0.001 	 0.229 0.906 0.198 0.217 	 0.371 0.132 0.06 0.371 	
5000 0.968 0.986 0.954 0.001 	 0.321 0.902 0.286 0.311 	 0.252 0.131 0.037 0.252 	
final 0.9574 0.9898 0.9477 0.001 	 0.2951 0.9013 0.26 0.2869 	 0.2808 0.1101 0.0331 0.2798 	
