0 0.111 0.093 0.006 0.057 	 0.082 0.1 0.0 0.082 	 0.035 0.088 0.005 0.035 	
200 0.481 0.857 0.418 0.0 	 0.007 0.864 0.004 0.004 	 0.0 0.114 0.0 0.0 	
400 0.535 0.879 0.47 0.0 	 0.019 0.88 0.015 0.016 	 0.0 0.129 0.0 0.0 	
600 0.57 0.898 0.506 0.0 	 0.027 0.892 0.022 0.024 	 0.0 0.13 0.0 0.0 	
800 0.605 0.915 0.553 0.001 	 0.056 0.897 0.043 0.051 	 0.003 0.116 0.001 0.003 	
1000 0.64 0.938 0.601 0.0 	 0.065 0.903 0.055 0.061 	 0.035 0.11 0.01 0.035 	
1200 0.707 0.945 0.669 0.001 	 0.077 0.884 0.066 0.07 	 0.044 0.127 0.009 0.044 	
1400 0.733 0.965 0.708 0.001 	 0.145 0.909 0.128 0.138 	 0.091 0.115 0.011 0.09 	
1600 0.771 0.967 0.748 0.002 	 0.2 0.899 0.173 0.19 	 0.132 0.127 0.019 0.131 	
1800 0.789 0.966 0.763 0.002 	 0.137 0.871 0.116 0.129 	 0.094 0.125 0.013 0.091 	
2000 0.842 0.975 0.819 0.0 	 0.221 0.903 0.193 0.21 	 0.119 0.112 0.017 0.113 	
2200 0.84 0.972 0.816 0.003 	 0.274 0.911 0.247 0.266 	 0.303 0.11 0.046 0.293 	
2400 0.875 0.983 0.862 0.0 	 0.235 0.908 0.215 0.229 	 0.118 0.115 0.017 0.113 	
2600 0.886 0.982 0.871 0.001 	 0.256 0.907 0.224 0.247 	 0.137 0.101 0.013 0.132 	
2800 0.894 0.988 0.882 0.0 	 0.227 0.896 0.201 0.216 	 0.149 0.101 0.015 0.145 	
3000 0.946 0.988 0.934 0.0 	 0.226 0.897 0.194 0.215 	 0.175 0.115 0.018 0.161 	
3200 0.926 0.988 0.914 0.0 	 0.256 0.897 0.227 0.245 	 0.178 0.111 0.02 0.172 	
3400 0.951 0.984 0.936 0.0 	 0.313 0.895 0.271 0.298 	 0.323 0.125 0.046 0.319 	
3600 0.957 0.988 0.945 0.0 	 0.308 0.897 0.268 0.296 	 0.204 0.122 0.024 0.203 	
3800 0.949 0.987 0.936 0.001 	 0.334 0.893 0.289 0.319 	 0.254 0.113 0.035 0.247 	
4000 0.952 0.99 0.942 0.0 	 0.278 0.893 0.245 0.268 	 0.225 0.116 0.027 0.214 	
4200 0.961 0.99 0.951 0.0 	 0.423 0.899 0.374 0.409 	 0.419 0.113 0.06 0.409 	
4400 0.96 0.993 0.953 0.002 	 0.425 0.896 0.372 0.408 	 0.35 0.118 0.048 0.342 	
4600 0.969 0.99 0.959 0.001 	 0.388 0.897 0.337 0.375 	 0.356 0.123 0.05 0.347 	
4800 0.972 0.992 0.964 0.0 	 0.273 0.894 0.242 0.267 	 0.223 0.108 0.027 0.213 	
5000 0.977 0.995 0.972 0.0 	 0.315 0.902 0.272 0.303 	 0.338 0.104 0.038 0.332 	
final 0.9642 0.9922 0.9566 0.0009 	 0.3316 0.8977 0.2952 0.3223 	 0.3567 0.1095 0.0361 0.3528 	
