0 0.119 0.087 0.01 0.0 	 0.0 0.099 0.0 0.0 	 0.0 0.115 0.0 0.0 	
200 0.461 0.84 0.384 0.001 	 0.01 0.875 0.007 0.008 	 0.0 0.129 0.0 0.0 	
400 0.565 0.875 0.496 0.0 	 0.01 0.87 0.007 0.008 	 0.001 0.129 0.0 0.001 	
600 0.619 0.889 0.545 0.0 	 0.021 0.892 0.015 0.017 	 0.003 0.128 0.001 0.003 	
800 0.655 0.907 0.59 0.0 	 0.032 0.891 0.022 0.027 	 0.012 0.125 0.003 0.012 	
1000 0.689 0.926 0.645 0.0 	 0.084 0.896 0.065 0.074 	 0.037 0.124 0.009 0.037 	
1200 0.716 0.939 0.672 0.0 	 0.071 0.896 0.054 0.063 	 0.044 0.129 0.007 0.044 	
1400 0.762 0.948 0.723 0.001 	 0.096 0.891 0.081 0.092 	 0.081 0.129 0.016 0.081 	
1600 0.798 0.963 0.767 0.001 	 0.134 0.899 0.112 0.124 	 0.027 0.127 0.006 0.027 	
1800 0.804 0.955 0.765 0.002 	 0.151 0.889 0.12 0.137 	 0.11 0.128 0.021 0.11 	
2000 0.848 0.962 0.813 0.004 	 0.21 0.889 0.175 0.196 	 0.16 0.126 0.028 0.16 	
2200 0.856 0.973 0.835 0.0 	 0.245 0.91 0.211 0.235 	 0.356 0.126 0.055 0.356 	
2400 0.883 0.976 0.862 0.0 	 0.226 0.907 0.194 0.216 	 0.158 0.129 0.031 0.158 	
2600 0.892 0.985 0.878 0.001 	 0.266 0.914 0.235 0.258 	 0.292 0.122 0.05 0.292 	
2800 0.923 0.987 0.911 0.0 	 0.203 0.902 0.178 0.198 	 0.249 0.123 0.045 0.249 	
3000 0.938 0.976 0.916 0.0 	 0.294 0.903 0.251 0.283 	 0.181 0.126 0.028 0.181 	
3200 0.93 0.984 0.914 0.0 	 0.275 0.897 0.231 0.263 	 0.199 0.13 0.032 0.199 	
3400 0.951 0.982 0.933 0.0 	 0.361 0.9 0.318 0.348 	 0.397 0.128 0.058 0.396 	
3600 0.936 0.982 0.918 0.001 	 0.326 0.9 0.282 0.314 	 0.285 0.129 0.052 0.284 	
3800 0.936 0.99 0.926 0.001 	 0.32 0.907 0.282 0.31 	 0.362 0.13 0.059 0.362 	
4000 0.952 0.987 0.94 0.001 	 0.248 0.908 0.216 0.241 	 0.344 0.131 0.053 0.344 	
4200 0.946 0.987 0.933 0.0 	 0.342 0.912 0.305 0.333 	 0.356 0.132 0.054 0.356 	
4400 0.964 0.992 0.956 0.001 	 0.415 0.907 0.363 0.397 	 0.569 0.126 0.088 0.566 	
4600 0.961 0.99 0.951 0.0 	 0.353 0.909 0.318 0.344 	 0.417 0.129 0.071 0.416 	
4800 0.972 0.99 0.962 0.0 	 0.289 0.908 0.26 0.282 	 0.306 0.128 0.053 0.303 	
5000 0.962 0.989 0.951 0.001 	 0.383 0.902 0.337 0.373 	 0.469 0.128 0.073 0.466 	
final 0.9657 0.9901 0.9559 0.0004 	 0.3584 0.8946 0.3165 0.3482 	 0.4872 0.1095 0.0527 0.4856 	
