0 0.113 0.096 0.013 0.001 	 0.0 0.116 0.0 0.0 	 0.003 0.12 0.0 0.003 	
200 0.478 0.846 0.412 0.0 	 0.019 0.856 0.008 0.009 	 0.0 0.11 0.0 0.0 	
400 0.542 0.879 0.472 0.001 	 0.023 0.876 0.014 0.016 	 0.0 0.13 0.0 0.0 	
600 0.59 0.906 0.534 0.001 	 0.036 0.888 0.028 0.032 	 0.0 0.126 0.0 0.0 	
800 0.634 0.921 0.587 0.001 	 0.026 0.896 0.018 0.022 	 0.002 0.107 0.0 0.001 	
1000 0.685 0.94 0.643 0.0 	 0.052 0.891 0.042 0.048 	 0.02 0.12 0.004 0.019 	
1200 0.719 0.952 0.685 0.001 	 0.052 0.906 0.044 0.049 	 0.006 0.118 0.004 0.006 	
1400 0.745 0.961 0.714 0.001 	 0.085 0.888 0.072 0.08 	 0.016 0.112 0.002 0.016 	
1600 0.781 0.971 0.756 0.001 	 0.116 0.903 0.104 0.11 	 0.015 0.113 0.001 0.015 	
1800 0.837 0.968 0.81 0.0 	 0.108 0.898 0.098 0.104 	 0.02 0.126 0.001 0.02 	
2000 0.861 0.977 0.845 0.001 	 0.187 0.896 0.162 0.176 	 0.04 0.099 0.005 0.04 	
2200 0.864 0.974 0.845 0.001 	 0.169 0.903 0.15 0.164 	 0.038 0.107 0.005 0.037 	
2400 0.907 0.979 0.887 0.002 	 0.265 0.883 0.231 0.253 	 0.139 0.12 0.021 0.139 	
2600 0.907 0.984 0.892 0.001 	 0.254 0.901 0.226 0.245 	 0.129 0.108 0.018 0.122 	
2800 0.915 0.986 0.902 0.001 	 0.158 0.892 0.131 0.15 	 0.037 0.109 0.003 0.036 	
3000 0.937 0.982 0.92 0.001 	 0.253 0.895 0.216 0.241 	 0.134 0.12 0.014 0.134 	
3200 0.945 0.987 0.933 0.0 	 0.264 0.894 0.229 0.256 	 0.12 0.124 0.016 0.118 	
3400 0.953 0.989 0.942 0.0 	 0.3 0.895 0.267 0.289 	 0.141 0.124 0.025 0.138 	
3600 0.953 0.991 0.944 0.0 	 0.262 0.889 0.226 0.249 	 0.051 0.122 0.006 0.049 	
3800 0.962 0.991 0.953 0.0 	 0.241 0.888 0.21 0.232 	 0.091 0.119 0.012 0.09 	
4000 0.963 0.986 0.949 0.0 	 0.273 0.887 0.237 0.264 	 0.127 0.103 0.019 0.121 	
4200 0.951 0.99 0.943 0.001 	 0.322 0.892 0.288 0.314 	 0.099 0.121 0.013 0.098 	
4400 0.96 0.985 0.945 0.001 	 0.342 0.898 0.303 0.331 	 0.2 0.099 0.021 0.184 	
4600 0.965 0.987 0.952 0.0 	 0.358 0.898 0.316 0.352 	 0.322 0.108 0.03 0.318 	
4800 0.962 0.991 0.953 0.001 	 0.36 0.896 0.314 0.352 	 0.242 0.116 0.031 0.23 	
5000 0.974 0.994 0.968 0.0 	 0.402 0.899 0.355 0.391 	 0.225 0.12 0.031 0.222 	
final 0.9705 0.9927 0.9636 0.0013 	 0.4017 0.8922 0.3552 0.3892 	 0.2102 0.11 0.0227 0.2084 	
