0 0.112 0.11 0.013 0.001 	 0.001 0.124 0.0 0.001 	 0.0 0.079 0.0 0.0 	
200 0.496 0.84 0.42 0.0 	 0.015 0.846 0.004 0.005 	 0.0 0.111 0.0 0.0 	
400 0.594 0.857 0.517 0.0 	 0.015 0.865 0.005 0.006 	 0.0 0.122 0.0 0.0 	
600 0.653 0.872 0.571 0.0 	 0.021 0.868 0.011 0.013 	 0.0 0.12 0.0 0.0 	
800 0.694 0.882 0.619 0.0 	 0.025 0.873 0.011 0.014 	 0.0 0.11 0.0 0.0 	
1000 0.753 0.892 0.669 0.0 	 0.033 0.862 0.013 0.017 	 0.0 0.11 0.0 0.0 	
1200 0.778 0.895 0.701 0.0 	 0.017 0.88 0.008 0.009 	 0.0 0.116 0.0 0.0 	
1400 0.795 0.903 0.716 0.0 	 0.063 0.89 0.043 0.05 	 0.001 0.107 0.0 0.001 	
1600 0.841 0.911 0.768 0.001 	 0.08 0.874 0.055 0.065 	 0.005 0.11 0.0 0.005 	
1800 0.856 0.924 0.792 0.0 	 0.089 0.869 0.062 0.071 	 0.012 0.098 0.0 0.01 	
2000 0.863 0.92 0.79 0.001 	 0.083 0.882 0.059 0.067 	 0.001 0.103 0.0 0.001 	
2200 0.883 0.924 0.817 0.002 	 0.131 0.878 0.105 0.116 	 0.036 0.104 0.001 0.03 	
2400 0.883 0.929 0.819 0.0 	 0.068 0.89 0.049 0.052 	 0.053 0.107 0.006 0.042 	
2600 0.906 0.925 0.838 0.001 	 0.099 0.875 0.074 0.079 	 0.021 0.106 0.002 0.02 	
2800 0.907 0.931 0.845 0.0 	 0.059 0.891 0.044 0.049 	 0.007 0.109 0.001 0.007 	
3000 0.932 0.933 0.868 0.001 	 0.074 0.893 0.056 0.06 	 0.004 0.121 0.0 0.004 	
3200 0.929 0.94 0.871 0.0 	 0.047 0.897 0.031 0.036 	 0.006 0.106 0.002 0.006 	
3400 0.944 0.933 0.88 0.0 	 0.135 0.872 0.104 0.114 	 0.065 0.11 0.008 0.05 	
3600 0.942 0.936 0.88 0.0 	 0.157 0.881 0.124 0.137 	 0.078 0.094 0.008 0.054 	
3800 0.945 0.94 0.887 0.001 	 0.073 0.894 0.061 0.063 	 0.006 0.115 0.001 0.005 	
4000 0.947 0.949 0.897 0.0 	 0.138 0.894 0.113 0.121 	 0.061 0.09 0.003 0.047 	
4200 0.942 0.951 0.895 0.0 	 0.079 0.894 0.062 0.069 	 0.005 0.106 0.0 0.004 	
4400 0.93 0.946 0.882 0.002 	 0.182 0.87 0.14 0.152 	 0.107 0.094 0.007 0.079 	
4600 0.942 0.947 0.892 0.0 	 0.136 0.891 0.112 0.118 	 0.037 0.103 0.003 0.031 	
4800 0.955 0.955 0.912 0.0 	 0.131 0.885 0.104 0.113 	 0.044 0.101 0.004 0.037 	
5000 0.956 0.947 0.904 0.001 	 0.107 0.894 0.089 0.095 	 0.038 0.102 0.002 0.035 	
final 0.9586 0.9607 0.9208 0.0006 	 0.1208 0.8866 0.0934 0.1037 	 0.0326 0.107 0.0027 0.028 	
