0 0.129 0.095 0.013 0.0 	 0.0 0.114 0.0 0.0 	 0.0 0.118 0.0 0.0 	
200 0.467 0.848 0.401 0.0 	 0.0 0.853 0.0 0.0 	 0.0 0.119 0.0 0.0 	
400 0.523 0.886 0.467 0.0 	 0.031 0.871 0.021 0.023 	 0.0 0.125 0.0 0.0 	
600 0.566 0.901 0.51 0.001 	 0.038 0.893 0.03 0.034 	 0.001 0.103 0.0 0.001 	
800 0.609 0.925 0.567 0.0 	 0.047 0.907 0.043 0.045 	 0.014 0.111 0.002 0.014 	
1000 0.648 0.941 0.606 0.002 	 0.096 0.886 0.084 0.088 	 0.105 0.093 0.01 0.098 	
1200 0.684 0.947 0.645 0.001 	 0.097 0.9 0.083 0.092 	 0.136 0.119 0.011 0.132 	
1400 0.722 0.955 0.688 0.0 	 0.103 0.911 0.09 0.1 	 0.107 0.11 0.009 0.106 	
1600 0.759 0.966 0.731 0.002 	 0.123 0.898 0.107 0.117 	 0.183 0.091 0.017 0.177 	
1800 0.781 0.961 0.751 0.001 	 0.12 0.896 0.103 0.112 	 0.117 0.109 0.015 0.117 	
2000 0.837 0.975 0.815 0.001 	 0.19 0.888 0.161 0.178 	 0.135 0.111 0.017 0.132 	
2200 0.862 0.973 0.837 0.002 	 0.178 0.908 0.155 0.171 	 0.198 0.118 0.023 0.191 	
2400 0.87 0.982 0.853 0.001 	 0.257 0.905 0.228 0.248 	 0.218 0.122 0.024 0.217 	
2600 0.882 0.986 0.869 0.001 	 0.284 0.901 0.246 0.274 	 0.356 0.119 0.048 0.355 	
2800 0.908 0.986 0.897 0.0 	 0.175 0.898 0.148 0.165 	 0.172 0.122 0.022 0.172 	
3000 0.936 0.983 0.922 0.0 	 0.303 0.9 0.268 0.293 	 0.206 0.117 0.025 0.2 	
3200 0.943 0.986 0.93 0.0 	 0.279 0.89 0.247 0.269 	 0.22 0.1 0.017 0.219 	
3400 0.949 0.986 0.935 0.0 	 0.34 0.89 0.298 0.328 	 0.245 0.113 0.032 0.236 	
3600 0.946 0.987 0.934 0.001 	 0.362 0.911 0.321 0.354 	 0.32 0.112 0.035 0.316 	
3800 0.963 0.985 0.95 0.0 	 0.252 0.89 0.222 0.243 	 0.206 0.11 0.02 0.202 	
4000 0.963 0.984 0.948 0.0 	 0.398 0.906 0.357 0.391 	 0.456 0.112 0.053 0.446 	
4200 0.96 0.991 0.951 0.001 	 0.319 0.896 0.287 0.309 	 0.299 0.117 0.038 0.287 	
4400 0.974 0.983 0.957 0.001 	 0.431 0.888 0.385 0.418 	 0.523 0.105 0.053 0.482 	
4600 0.955 0.99 0.945 0.001 	 0.352 0.897 0.316 0.342 	 0.384 0.115 0.041 0.377 	
4800 0.966 0.989 0.955 0.0 	 0.367 0.902 0.331 0.36 	 0.291 0.127 0.042 0.287 	
5000 0.966 0.991 0.957 0.001 	 0.398 0.91 0.355 0.384 	 0.379 0.117 0.051 0.373 	
final 0.9725 0.9921 0.9648 0.0004 	 0.3898 0.893 0.345 0.3772 	 0.3841 0.1075 0.0416 0.3782 	
