0 0.021 0.094 0.001 0.91 	 0.928 0.131 0.11 0.891 	 0.986 0.123 0.119 0.985 	
200 0.505 0.833 0.43 0.0 	 0.015 0.846 0.007 0.008 	 0.0 0.112 0.0 0.0 	
400 0.583 0.861 0.512 0.0 	 0.022 0.861 0.008 0.008 	 0.0 0.111 0.0 0.0 	
600 0.64 0.881 0.559 0.001 	 0.018 0.87 0.012 0.013 	 0.0 0.118 0.0 0.0 	
800 0.687 0.902 0.619 0.0 	 0.016 0.886 0.01 0.014 	 0.0 0.112 0.0 0.0 	
1000 0.747 0.909 0.681 0.0 	 0.075 0.895 0.057 0.064 	 0.0 0.114 0.0 0.0 	
1200 0.753 0.929 0.7 0.0 	 0.028 0.888 0.016 0.019 	 0.0 0.112 0.0 0.0 	
1400 0.798 0.934 0.745 0.0 	 0.087 0.903 0.069 0.082 	 0.005 0.113 0.002 0.005 	
1600 0.805 0.934 0.751 0.0 	 0.121 0.887 0.096 0.105 	 0.014 0.118 0.002 0.012 	
1800 0.838 0.93 0.782 0.002 	 0.178 0.889 0.145 0.161 	 0.015 0.118 0.001 0.01 	
2000 0.851 0.949 0.805 0.0 	 0.133 0.889 0.111 0.122 	 0.026 0.095 0.002 0.018 	
2200 0.869 0.941 0.819 0.0 	 0.159 0.889 0.126 0.146 	 0.043 0.124 0.004 0.037 	
2400 0.873 0.945 0.826 0.001 	 0.162 0.892 0.13 0.148 	 0.034 0.111 0.003 0.027 	
2600 0.896 0.949 0.851 0.001 	 0.138 0.884 0.113 0.126 	 0.014 0.099 0.001 0.01 	
2800 0.899 0.955 0.86 0.0 	 0.136 0.889 0.108 0.126 	 0.042 0.123 0.006 0.038 	
3000 0.914 0.955 0.872 0.001 	 0.199 0.899 0.172 0.193 	 0.093 0.114 0.006 0.085 	
3200 0.907 0.963 0.871 0.0 	 0.221 0.894 0.187 0.208 	 0.08 0.082 0.003 0.056 	
3400 0.919 0.96 0.882 0.001 	 0.303 0.894 0.261 0.285 	 0.098 0.111 0.005 0.088 	
3600 0.933 0.964 0.898 0.0 	 0.241 0.895 0.205 0.224 	 0.055 0.104 0.006 0.05 	
3800 0.942 0.961 0.905 0.0 	 0.201 0.895 0.172 0.191 	 0.027 0.105 0.001 0.025 	
4000 0.925 0.97 0.898 0.0 	 0.232 0.909 0.207 0.223 	 0.086 0.118 0.006 0.081 	
4200 0.927 0.968 0.897 0.001 	 0.217 0.903 0.187 0.211 	 0.048 0.104 0.002 0.042 	
4400 0.929 0.968 0.897 0.0 	 0.23 0.905 0.2 0.216 	 0.135 0.094 0.007 0.105 	
4600 0.932 0.97 0.904 0.001 	 0.214 0.903 0.185 0.203 	 0.05 0.105 0.005 0.042 	
4800 0.941 0.965 0.907 0.001 	 0.252 0.9 0.213 0.238 	 0.097 0.115 0.009 0.081 	
5000 0.961 0.965 0.927 0.001 	 0.252 0.899 0.215 0.239 	 0.065 0.105 0.003 0.057 	
final 0.9506 0.9711 0.9229 0.0002 	 0.224 0.8907 0.1919 0.2106 	 0.0671 0.1013 0.0067 0.0588 	
